HourlyActiveSessions,HourlyActiveUsers,EventUtcYear,EventUtcMonth,EventUtcDay,EventUtcHour
72779,72505,2017,2,17,7
98024,97460,2017,3,19,19
89309,88809,2017,4,1,13
107974,107348,2017,4,6,23
92530,91935,2017,4,7,8
61615,61250,2017,4,8,7
60305,60000,2017,1,1,0
183599,182855,2017,1,25,16
72092,71758,2017,2,4,23
109334,108915,2017,2,10,22
82010,81621,2017,2,22,10
84706,84387,2017,2,23,4
184692,183672,2017,3,30,12
78361,77896,2017,4,2,23
86161,85802,2017,1,15,23
104496,104117,2017,1,20,0
259985,259204,2017,1,23,15
86411,86019,2017,1,29,15
84409,84058,2017,2,3,11
67847,67560,2017,2,11,3
188986,188308,2017,2,16,17
183140,182487,2017,2,17,16
94537,93878,2017,3,2,11
71840,71453,2017,3,11,2
67898,67367,2017,3,26,4
125728,125177,2017,1,16,22
95805,95424,2017,1,22,16
80863,80399,2017,3,11,0
85772,85186,2017,2,27,4
88975,88350,2017,3,7,9
89032,88431,2017,3,9,7
94503,93952,2017,3,19,20
192137,190767,2017,3,20,19
249137,247556,2017,3,27,15
114706,114256,2017,1,13,0
159771,159131,2017,2,10,19
195656,194892,2017,2,14,15
171160,170503,2017,2,15,14
52226,52008,2017,2,19,10
80990,80524,2017,2,25,13
170012,168871,2017,3,3,18
74170,73759,2017,3,18,3
219451,218053,2017,3,27,16
97166,96718,2017,1,28,18
75917,75592,2017,2,24,4
87577,87050,2017,3,3,3
162712,161547,2017,3,29,19
198050,196811,2017,3,31,14
189420,188699,2017,1,13,17
221428,220846,2017,1,17,13
78224,77898,2017,2,19,21
170214,169604,2017,2,21,19
168113,167086,2017,2,27,21
195405,194105,2017,3,10,16
113256,112505,2017,3,16,10
96004,95471,2017,4,8,14
122678,122168,2017,1,13,22
113914,113448,2017,1,17,23
73733,73439,2017,1,22,13
218700,217987,2017,1,23,17
104434,104049,2017,2,7,23
82871,82547,2017,2,23,7
99113,98343,2017,3,26,19
84194,83515,2017,3,26,22
182222,181030,2017,4,4,17
171532,170456,2017,4,7,18
270922,270306,2017,1,3,13
81225,80872,2017,1,4,6
82616,82232,2017,1,6,4
96072,95648,2017,1,13,3
86386,85982,2017,1,30,10
203420,202105,2017,2,28,15
148020,147157,2017,3,1,13
92007,91458,2017,3,13,1
194054,192813,2017,3,30,17
60576,60195,2017,4,1,6
93845,93243,2017,4,6,1
166585,165870,2017,1,25,18
202605,201992,2017,1,27,14
166767,166244,2017,1,31,13
94030,93469,2017,2,26,16
63924,63517,2017,3,5,5
195843,194522,2017,3,15,16
238316,236780,2017,3,16,15
110040,109336,2017,3,28,22
192998,192000,2017,4,6,12
82205,81810,2017,1,1,19
103448,103058,2017,1,19,1
85200,84839,2017,1,25,3
82823,82473,2017,1,30,9
93938,93572,2017,2,2,0
170040,169358,2017,2,9,20
203770,203074,2017,2,13,17
164145,163704,2017,2,17,13
86954,86570,2017,2,20,9
95331,94923,2017,2,20,23
158681,158078,2017,2,23,20
57524,57195,2017,2,26,11
55702,55391,2017,3,5,10
75425,74918,2017,3,10,5
78620,78023,2017,3,25,1
90748,90322,2017,1,10,10
170280,169630,2017,1,27,18
166515,165876,2017,1,27,19
121975,121183,2017,3,14,22
201646,200229,2017,3,22,14
66999,66480,2017,3,25,4
103913,103531,2017,1,9,11
95429,95002,2017,1,11,9
144730,144146,2017,1,25,21
81239,80874,2017,1,30,0
147773,146875,2017,3,8,13
86536,85945,2017,3,13,8
89165,88479,2017,3,26,21
81288,80977,2017,1,3,5
91924,91501,2017,1,5,3
139870,139319,2017,1,27,21
216043,215351,2017,2,2,16
68825,68495,2017,2,5,23
88780,88406,2017,2,16,2
180671,180029,2017,2,16,18
91724,91330,2017,2,18,16
79861,79550,2017,2,23,5
78429,77916,2017,3,1,5
66811,66428,2017,3,5,1
110770,110078,2017,3,14,23
118723,117985,2017,3,16,0
235671,234111,2017,3,23,14
117907,117271,2017,3,31,11
73648,73307,2017,1,8,0
163743,163099,2017,2,17,17
90116,89616,2017,2,26,15
93291,92706,2017,2,26,19
56371,56009,2017,3,5,8
137522,136712,2017,3,6,22
78685,78178,2017,3,8,5
192732,191551,2017,3,16,19
104029,103444,2017,3,19,16
83010,82462,2017,3,22,6
76039,75560,2017,3,24,6
78476,78169,2017,1,26,4
176698,176050,2017,2,6,20
82093,81780,2017,2,20,6
213020,211663,2017,3,13,16
236091,234609,2017,3,16,13
254199,253676,2017,1,30,13
196539,195863,2017,2,2,17
53156,52926,2017,2,4,9
83202,82846,2017,2,9,4
163873,163226,2017,2,14,19
85335,84982,2017,2,17,2
76919,76600,2017,2,19,14
57612,57291,2017,4,2,9
65137,64752,2017,4,9,2
82384,82055,2017,1,25,4
73827,73499,2017,2,3,8
85100,84720,2017,2,8,3
87587,86929,2017,3,2,8
92277,91677,2017,3,8,2
77681,77178,2017,3,11,22
117116,116405,2017,3,22,11
128194,127331,2017,3,29,21
136368,135925,2017,1,12,12
86192,85783,2017,1,21,21
88656,87966,2017,2,28,9
92924,92354,2017,4,7,7
91014,90570,2017,1,7,21
207967,207208,2017,1,13,16
202897,202369,2017,1,16,13
56254,56033,2017,1,21,7
83399,82878,2017,3,11,21
126027,125271,2017,3,21,11
204809,203518,2017,4,7,14
49448,49225,2017,1,1,11
110069,109585,2017,1,11,1
187923,187408,2017,1,13,13
83997,83610,2017,2,2,3
88210,87808,2017,2,3,2
80457,80120,2017,2,20,0
79991,79442,2017,2,28,5
92532,91957,2017,3,2,2
202342,201088,2017,3,13,17
200206,198941,2017,3,17,13
92179,91493,2017,3,28,9
74796,74369,2017,4,8,0
55828,55582,2017,1,8,8
81034,80668,2017,1,29,23
78381,78031,2017,2,2,7
76018,75671,2017,2,3,9
91706,91302,2017,2,7,2
87321,87012,2017,2,9,3
89449,88806,2017,3,2,9
95003,94390,2017,3,9,2
98548,97791,2017,3,26,15
70248,69932,2017,1,2,7
76095,75774,2017,1,7,2
259179,258462,2017,1,30,15
89213,88830,2017,1,31,2
73379,73081,2017,2,1,7
97862,97468,2017,2,7,1
172165,171658,2017,2,10,13
87424,87038,2017,2,13,10
180484,179730,2017,2,15,15
55636,55261,2017,2,25,8
53984,53702,2017,1,1,3
125197,124634,2017,1,2,18
103841,103385,2017,1,3,1
97258,96835,2017,1,18,2
174551,173891,2017,1,25,14
160314,159668,2017,2,1,18
95127,94744,2017,2,17,0
70605,70287,2017,2,18,1
95805,95209,2017,3,1,1
202682,201306,2017,3,24,15
102825,102365,2017,1,2,22
70091,69782,2017,1,22,2
91040,90683,2017,1,24,11
174934,174279,2017,1,24,19
82819,82456,2017,1,30,1
117850,117398,2017,2,1,22
126942,126582,2017,2,2,12
119755,119291,2017,2,8,22
63520,63196,2017,2,12,2
90827,90457,2017,2,22,1
81567,81207,2017,2,22,8
200886,199674,2017,3,3,15
93996,93378,2017,3,15,3
166479,165184,2017,4,5,19
59690,59334,2017,4,8,9
58631,58258,2017,4,9,8
244958,244114,2017,1,3,16
92263,91875,2017,1,16,3
165810,165189,2017,2,3,18
66432,66138,2017,2,18,3
88387,88028,2017,2,24,2
57772,57427,2017,2,26,7
185724,184507,2017,3,1,16
190580,189368,2017,3,2,18
117335,116590,2017,3,16,1
76304,75863,2017,3,18,2
84013,83621,2017,1,24,10
83588,83055,2017,3,18,0
59530,59170,2017,4,8,8
113161,112675,2017,1,18,23
185100,184411,2017,1,19,19
206676,205921,2017,1,23,18
85856,85452,2017,1,25,11
86657,86302,2017,1,26,11
84610,84248,2017,2,8,9
83525,83152,2017,2,9,8
74670,74364,2017,1,8,13
82478,82099,2017,1,13,8
96866,96459,2017,2,4,15
86407,86025,2017,2,8,11
51499,51278,2017,2,11,8
75082,74768,2017,2,15,4
90495,89897,2017,3,25,13
92446,91924,2017,4,2,15
173774,173118,2017,2,7,19
183914,183229,2017,2,9,18
52231,52022,2017,2,18,9
54010,53759,2017,2,19,7
132221,131422,2017,3,9,22
103601,102955,2017,3,17,22
94727,93996,2017,3,22,9
182638,181411,2017,3,22,17
75024,74617,2017,4,9,23
63023,62742,2017,1,28,4
54543,54303,2017,1,29,6
52202,51976,2017,1,29,7
86927,86556,2017,2,12,15
105462,105033,2017,2,15,12
171616,170452,2017,3,7,20
90681,90079,2017,3,20,7
72038,71699,2017,1,2,0
148593,148039,2017,1,12,22
65222,64972,2017,1,22,12
72768,72431,2017,1,28,23
94781,94403,2017,2,1,0
213404,212678,2017,1,30,17
163856,163286,2017,1,30,21
198118,197479,2017,2,10,15
79351,78999,2017,2,15,10
161359,160715,2017,2,15,19
140670,140132,2017,2,17,20
82521,82184,2017,2,19,15
158640,158031,2017,2,20,17
138011,137107,2017,3,3,21
90228,89665,2017,3,21,3
60232,59728,2017,3,26,7
102744,102135,2017,2,25,16
167999,166932,2017,3,14,19
96046,95505,2017,3,19,14
104492,103882,2017,3,22,0
166278,165133,2017,3,31,18
86027,85651,2017,1,4,4
77142,76787,2017,1,6,10
84452,84084,2017,1,10,6
93666,93257,2017,1,15,21
98100,97715,2017,1,21,15
191004,190329,2017,2,13,18
74885,74630,2017,2,18,13
222841,221417,2017,3,9,15
88971,88420,2017,3,12,15
98438,97669,2017,3,15,9
161440,160464,2017,3,15,12
63253,62883,2017,4,1,4
93423,92854,2017,4,4,1
82696,82320,2017,1,5,7
66321,66023,2017,1,7,5
81866,81507,2017,1,31,10
162865,161901,2017,2,24,19
63351,62939,2017,2,25,5
81409,80798,2017,3,3,9
90836,90272,2017,3,9,3
196723,195455,2017,3,14,14
97372,96943,2017,1,8,16
90180,89750,2017,1,16,8
268919,268254,2017,2,13,14
162948,162449,2017,2,14,13
89329,88820,2017,3,5,15
83165,82600,2017,3,15,5
89850,89325,2017,3,19,21
207364,205996,2017,3,21,19
65216,64853,2017,4,9,11
55896,55655,2017,1,29,11
95045,94667,2017,1,29,17
187179,185932,2017,3,8,15
113336,112663,2017,3,10,22
95828,95165,2017,3,15,8
100024,99308,2017,3,22,10
78066,77698,2017,1,7,23
84295,83928,2017,1,23,7
72706,72398,2017,2,6,0
140233,139634,2017,2,8,21
80151,79786,2017,2,21,8
89954,89483,2017,3,4,14
172379,171407,2017,3,10,13
103801,103157,2017,3,13,10
80139,79636,2017,3,14,4
80227,79691,2017,3,24,7
262747,261146,2017,4,3,14
79027,78701,2017,1,30,2
192839,192271,2017,2,24,14
111326,110665,2017,2,24,22
100590,99976,2017,3,4,17
81281,80808,2017,3,17,4
104440,103629,2017,3,25,17
98540,97789,2017,3,25,18
183953,182748,2017,3,28,18
204367,203071,2017,4,3,17
181370,180092,2017,4,5,13
82446,82054,2017,1,1,18
102126,101723,2017,1,18,1
165855,165446,2017,1,30,12
76499,76195,2017,2,11,13
102814,102472,2017,2,13,11
125595,125134,2017,2,17,21
185143,184495,2017,2,21,17
101490,100910,2017,3,10,0
182394,181165,2017,3,14,16
242983,241392,2017,3,16,14
218323,216932,2017,3,30,13
185502,184690,2017,1,11,19
99349,98904,2017,1,15,20
93099,92736,2017,1,19,11
207795,207027,2017,1,20,15
108920,108509,2017,2,6,23
101926,101528,2017,2,7,0
176869,176367,2017,2,9,13
85341,84955,2017,2,13,9
153368,152763,2017,2,14,20
206137,205572,2017,2,20,14
81377,81043,2017,2,23,6
198175,196861,2017,3,14,15
207770,206296,2017,3,15,14
201405,200138,2017,3,28,13
198588,197309,2017,3,30,16
50953,50742,2017,1,29,9
111917,111479,2017,1,30,23
152880,152302,2017,2,16,21
208959,208236,2017,2,21,16
74610,74173,2017,3,5,13
72663,72191,2017,3,13,5
89032,88550,2017,4,8,13
100706,100249,2017,1,11,11
151518,150478,2017,4,5,12
140137,139350,2017,4,6,11
84334,83959,2017,1,1,17
262803,261957,2017,1,3,15
74290,73983,2017,1,15,3
102202,101740,2017,1,17,1
83189,82806,2017,2,3,3
187402,186218,2017,3,1,15
89272,88681,2017,3,2,3
93315,92702,2017,3,3,2
81400,80809,2017,3,3,10
87174,86556,2017,3,6,6
87346,86768,2017,3,10,3
103228,102581,2017,3,15,1
46454,46239,2017,1,1,7
81580,81235,2017,1,7,1
150035,149425,2017,1,24,21
252637,252123,2017,2,6,13
82287,81959,2017,2,13,6
162505,161813,2017,1,16,19
210298,209568,2017,1,19,16
81289,80957,2017,2,12,22
108480,108056,2017,2,22,12
67944,67554,2017,3,4,4
182205,180903,2017,3,15,18
219574,218111,2017,3,16,16
109382,108732,2017,3,18,15
83791,83308,2017,4,3,4
81869,81354,2017,4,4,3
133554,133023,2017,1,2,15
73790,73458,2017,1,15,2
58744,58473,2017,1,28,5
96338,95996,2017,1,31,1
179564,178872,2017,2,1,15
82699,82349,2017,2,15,1
91888,91243,2017,3,26,14
96209,95606,2017,4,5,23
175875,174808,2017,4,7,17
91077,90676,2017,1,5,11
88986,88634,2017,1,11,5
104390,103931,2017,1,17,0
82733,82207,2017,2,27,5
195778,194538,2017,3,9,17
89900,89252,2017,3,17,9
74898,74413,2017,4,8,21
196347,195608,2017,1,9,20
104738,104225,2017,1,14,18
187189,186534,2017,1,18,14
80413,80016,2017,1,20,9
177877,177277,2017,1,24,18
76498,76153,2017,1,27,9
220345,219737,2017,2,2,14
195054,194423,2017,2,3,15
86807,86429,2017,2,5,15
123555,123151,2017,2,9,12
52519,52295,2017,2,12,9
90367,90009,2017,2,14,2
77673,77368,2017,2,15,3
72092,71811,2017,2,15,5
221675,220371,2017,3,2,15
99179,98543,2017,3,15,2
95425,94796,2017,3,24,10
192045,190785,2017,3,27,19
92430,91709,2017,3,28,8
208692,207274,2017,3,28,14
125982,125228,2017,4,4,11
50504,50279,2017,1,1,5
97611,97196,2017,1,5,1
81117,80753,2017,2,8,8
173634,172964,2017,2,8,14
78869,78511,2017,2,14,8
98121,97543,2017,3,9,0
97851,97473,2017,1,2,12
110476,109977,2017,1,12,2
162128,161462,2017,1,13,20
101115,100636,2017,1,15,19
213092,212382,2017,1,19,15
181438,180881,2017,1,20,13
90057,89652,2017,1,24,3
77102,76806,2017,1,28,13
104679,104306,2017,2,1,12
64283,63988,2017,2,12,1
241434,239905,2017,2,27,16
98506,97915,2017,3,24,1
60907,60434,2017,3,26,10
100842,100258,2017,3,28,0
172998,171824,2017,3,29,17
92788,92406,2017,1,29,16
98769,98175,2017,2,25,15
66462,66072,2017,4,8,23
84193,83842,2017,2,13,0
90368,89804,2017,2,26,20
192323,191596,2017,1,6,17
164898,164221,2017,1,16,18
81126,80764,2017,1,17,6
196400,195580,2017,1,18,16
79856,79577,2017,1,27,4
73590,73295,2017,1,31,6
122496,121791,2017,2,28,12
208469,207048,2017,3,15,15
93487,92951,2017,3,5,16
87561,86991,2017,3,16,5
169176,168230,2017,3,28,12
153879,152866,2017,4,4,20
45816,45620,2017,1,1,10
73453,73100,2017,1,2,2
100377,99937,2017,1,3,0
83992,83597,2017,1,5,8
100959,100483,2017,1,7,15
66430,66145,2017,1,8,5
107507,107056,2017,1,10,1
59136,58867,2017,1,15,7
85513,85183,2017,2,1,2
91776,91412,2017,2,2,1
91609,91106,2017,2,25,14
104850,104238,2017,2,28,23
96930,96330,2017,3,1,0
88058,87428,2017,3,7,10
80723,80220,2017,3,10,7
179592,178433,2017,3,16,20
228351,226828,2017,3,20,16
106301,105588,2017,4,5,22
165627,164915,2017,1,10,21
131955,131360,2017,1,18,22
55633,55393,2017,1,21,10
96765,96333,2017,1,22,18
94655,94215,2017,2,4,18
63950,63692,2017,2,18,4
90380,89796,2017,3,5,20
202386,201360,2017,3,7,13
84210,83641,2017,3,13,7
79577,79076,2017,3,20,5
92525,91956,2017,4,2,18
80876,80371,2017,4,5,5
87236,86840,2017,1,5,9
83147,82849,2017,1,9,5
83966,83620,2017,1,27,3
154852,154274,2017,2,17,18
91020,90597,2017,2,18,17
55674,55359,2017,2,25,10
97764,97001,2017,3,27,1
118993,118489,2017,1,10,23
90381,89985,2017,1,23,10
100226,99762,2017,1,28,17
108202,107522,2017,3,22,23
118462,117717,2017,3,23,22
86200,85680,2017,3,30,3
175220,174769,2017,1,3,12
104232,103830,2017,1,12,3
142671,142203,2017,1,25,13
71816,71488,2017,2,24,6
109093,108373,2017,3,1,12
99828,99207,2017,3,8,0
65086,64704,2017,3,12,1
